Criteria ID,Name,Canonical Name,Parent ID,Country Code,Target Type,Status
1013401,Duncan,"Duncan,Arizona,United States",21136,US,City,Active
1013402,Ehrenberg,"Ehrenberg,Arizona,United States",21136,US,City,Active
1013403,El Mirage,"El Mirage,Arizona,United States",21136,US,City,Active
1013404,Elgin,"Elgin,Arizona,United States",21136,US,City,Active
1013405,Eloy,"Eloy,Arizona,United States",21136,US,City,Active
1013406,Flagstaff,"Flagstaff,Arizona,United States",21136,US,City,Active
1013407,Florence,"Florence,Arizona,United States",21136,US,City,Active
1013408,Fountain Hills,"Fountain Hills,Arizona,United States",21136,US,City,Active
1013409,Fredonia,"Fredonia,Arizona,United States",21136,US,City,Active
1013410,Fort Defiance,"Fort Defiance,Arizona,United States",21136,US,City,Active
1013411,Fort Huachuca,"Fort Huachuca,Arizona,United States",21136,US,City,Active
1013412,Fort Mohave,"Fort Mohave,Arizona,United States",21136,US,City,Active
1013413,Fort Thomas,"Fort Thomas,Arizona,United States",21136,US,City,Active
1013414,Ganado,"Ganado,Arizona,United States",21136,US,City,Active
1013415,Gila Bend,"Gila Bend,Arizona,United States",21136,US,City,Active
1013416,Gilbert,"Gilbert,Arizona,United States",21136,US,City,Active
1013417,Glendale,"Glendale,Arizona,United States",21136,US,City,Active
1013418,Globe,"Globe,Arizona,United States",21136,US,City,Active
1013419,Goodyear,"Goodyear,Arizona,United States",21136,US,City,Active
1013420,Grand Canyon National Park,"Grand Canyon National Park,Arizona,United States",21136,US,City,Active
1013421,Green Valley,"Green Valley,Arizona,United States",21136,US,City,Active
1013422,Hayden,"Hayden,Arizona,United States",21136,US,City,Active
1013425,Holbrook,"Holbrook,Arizona,United States",21136,US,City,Active
1013426,Hotevilla-Bacavi,"Hotevilla-Bacavi,Arizona,United States",21136,US,City,Active
1013427,Joseph City,"Joseph City,Arizona,United States",21136,US,City,Active
1013428,Kayenta,"Kayenta,Arizona,United States",21136,US,City,Active
1013429,Keams Canyon,"Keams Canyon,Arizona,United States",21136,US,City,Active
1013430,Kearny,"Kearny,Arizona,United States",21136,US,City,Active
1013431,Kingman,"Kingman,Arizona,United States",21136,US,City,Active
1013432,Kykotsmovi Village,"Kykotsmovi Village,Arizona,United States",21136,US,City,Active
1013433,Lake Havasu City,"Lake Havasu City,Arizona,United States",21136,US,City,Active
1013434,Lake Montezuma,"Lake Montezuma,Arizona,United States",21136,US,City,Active
1013437,Litchfield Park,"Litchfield Park,Arizona,United States",21136,US,City,Active
1013438,Littlefield,"Littlefield,Arizona,United States",21136,US,City,Active
1013439,Luke AFB,"Luke AFB,Arizona,United States",21136,US,City,Active
1013440,Mammoth,"Mammoth,Arizona,United States",21136,US,City,Active
1013441,Many Farms,"Many Farms,Arizona,United States",21136,US,City,Active
1013442,Marana,"Marana,Arizona,United States",21136,US,City,Active
1013443,Maricopa,"Maricopa,Arizona,United States",21136,US,City,Active
1013444,Mayer,"Mayer,Arizona,United States",21136,US,City,Active
1013445,Mesa,"Mesa,Arizona,United States",21136,US,City,Active
1013446,Miami,"Miami,Arizona,United States",21136,US,City,Active
1013448,Mohave Valley,"Mohave Valley,Arizona,United States",21136,US,City,Active
1013449,Morenci,"Morenci,Arizona,United States",21136,US,City,Active
1013450,Morristown,"Morristown,Arizona,United States",21136,US,City,Active
1013451,Naco,"Naco,Arizona,United States",21136,US,City,Active
1013452,New River,"New River,Arizona,United States",21136,US,City,Active
1013453,Nogales,"Nogales,Arizona,United States",21136,US,City,Active
1013454,Oracle,"Oracle,Arizona,United States",21136,US,City,Active
1013455,Page,"Page,Arizona,United States",21136,US,City,Active
1013456,Palo Verde,"Palo Verde,Arizona,United States",21136,US,City,Active
1013457,Paradise Valley,"Paradise Valley,Arizona,United States",21136,US,City,Active
1013458,Parker,"Parker,Arizona,United States",21136,US,City,Active
1013459,Parks,"Parks,Arizona,United States",21136,US,City,Active
1013460,Payson,"Payson,Arizona,United States",21136,US,City,Active
1013461,Peoria,"Peoria,Arizona,United States",21136,US,City,Active
1013462,Phoenix,"Phoenix,Arizona,United States",21136,US,City,Active
1013463,Pima,"Pima,Arizona,United States",21136,US,City,Active
1013465,Poston,"Poston,Arizona,United States",21136,US,City,Active
1013466,Prescott,"Prescott,Arizona,United States",21136,US,City,Active
1013467,Prescott Valley,"Prescott Valley,Arizona,United States",21136,US,City,Active
1013468,Quartzsite,"Quartzsite,Arizona,United States",21136,US,City,Active
1013469,Queen Creek,"Queen Creek,Arizona,United States",21136,US,City,Active
1013470,Red Rock,"Red Rock,Arizona,United States",21136,US,City,Active
1013471,Rio Rico,"Rio Rico,Arizona,United States",21136,US,City,Active
1013472,Rio Verde,"Rio Verde,Arizona,United States",21136,US,City,Active
1013473,Sacaton,"Sacaton,Arizona,United States",21136,US,City,Active
1013474,Safford,"Safford,Arizona,United States",21136,US,City,Active
1013475,Sahuarita,"Sahuarita,Arizona,United States",21136,US,City,Active
1013476,Salome,"Salome,Arizona,United States",21136,US,City,Active
1013477,San Carlos,"San Carlos,Arizona,United States",21136,US,City,Active
1013478,San Luis,"San Luis,Arizona,United States",21136,US,City,Active
1013479,San Manuel,"San Manuel,Arizona,United States",21136,US,City,Active
1013480,San Simon,"San Simon,Arizona,United States",21136,US,City,Active
1013481,Sanders,"Sanders,Arizona,United States",21136,US,City,Active
1013482,Scottsdale,"Scottsdale,Arizona,United States",21136,US,City,Active
1013483,Sedona,"Sedona,Arizona,United States",21136,US,City,Active
1013484,Seligman,"Seligman,Arizona,United States",21136,US,City,Active
1013485,Sells,"Sells,Arizona,United States",21136,US,City,Active
1013486,Show Low,"Show Low,Arizona,United States",21136,US,City,Active
1013487,Sierra Vista,"Sierra Vista,Arizona,United States",21136,US,City,Active
1013488,Skull Valley,"Skull Valley,Arizona,United States",21136,US,City,Active
1013489,Snowflake,"Snowflake,Arizona,United States",21136,US,City,Active
1013490,Solomon,"Solomon,Arizona,United States",21136,US,City,Active
1013491,Somerton,"Somerton,Arizona,United States",21136,US,City,Active
1013492,Springerville,"Springerville,Arizona,United States",21136,US,City,Active
1013493,Saint David,"Saint David,Arizona,United States",21136,US,City,Active
1013494,Saint Johns,"Saint Johns,Arizona,United States",21136,US,City,Active
1013495,Saint Michaels,"Saint Michaels,Arizona,United States",21136,US,City,Active
1013496,Stanfield,"Stanfield,Arizona,United States",21136,US,City,Active
1013497,Sun City,"Sun City,Arizona,United States",21136,US,City,Active
1013498,Sun City West,"Sun City West,Arizona,United States",21136,US,City,Active
1013499,Superior,"Superior,Arizona,United States",21136,US,City,Active
1013500,Surprise,"Surprise,Arizona,United States",21136,US,City,Active
1013501,Teec Nos Pos,"Teec Nos Pos,Arizona,United States",21136,US,City,Active
1013502,Tempe,"Tempe,Arizona,United States",21136,US,City,Active
1013503,Thatcher,"Thatcher,Arizona,United States",21136,US,City,Active
1013504,Tolleson,"Tolleson,Arizona,United States",21136,US,City,Active
1013505,Tombstone,"Tombstone,Arizona,United States",21136,US,City,Active
1013506,Tonopah,"Tonopah,Arizona,United States",21136,US,City,Active
1013507,Topawa,"Topawa,Arizona,United States",21136,US,City,Active
1013508,Tuba City,"Tuba City,Arizona,United States",21136,US,City,Active
1013509,Tucson,"Tucson,Arizona,United States",21136,US,City,Active
1013510,Vail,"Vail,Arizona,United States",21136,US,City,Active
1013511,Waddell,"Waddell,Arizona,United States",21136,US,City,Active
1013512,Wellton,"Wellton,Arizona,United States",21136,US,City,Active
1013513,Whiteriver,"Whiteriver,Arizona,United States",21136,US,City,Active
1013514,Wickenburg,"Wickenburg,Arizona,United States",21136,US,City,Active
1013515,Wikieup,"Wikieup,Arizona,United States",21136,US,City,Active
1013516,Willcox,"Willcox,Arizona,United States",21136,US,City,Active
1013517,Williams,"Williams,Arizona,United States",21136,US,City,Active
1013518,Window Rock,"Window Rock,Arizona,United States",21136,US,City,Active
